ccommon.c	261	true	2020-07-24 22:03:08	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:03:08	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:03:11	退出系统
ccommon.c	261	true	2020-07-24 22:04:42	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:04:42	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:04:49	退出系统
ccommon.c	261	true	2020-07-24 22:04:52	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:04:52	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:04:56	退出系统
ccommon.c	261	true	2020-07-24 22:05:03	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:05:03	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:05:36	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:05:36	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:05:42	退出系统
ccommon.c	261	true	2020-07-24 22:05:43	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:05:43	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:05:53	退出系统
ccommon.c	261	true	2020-07-24 22:05:56	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:05:56	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:06:44	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:06:44	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:06:49	退出系统
ccommon.c	261	true	2020-07-24 22:06:51	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:06:51	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:07:06	退出系统
ccommon.c	261	true	2020-07-24 22:07:17	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:07:17	接收学生管理结构
ccommon.c	261	false	2020-07-24 22:07:57	连接失败
ccommon.c	261	false	2020-07-24 22:08:01	连接失败
ccommon.c	261	true	2020-07-24 22:08:31	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:08:31	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:08:35	退出系统
ccommon.c	261	true	2020-07-24 22:08:44	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:08:44	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:08:50	退出系统
ccommon.c	261	true	2020-07-24 22:08:53	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:08:53	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:10:34	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:10:34	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:10:47	退出系统
ccommon.c	261	true	2020-07-24 22:10:52	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:10:52	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:10:59	退出系统
ccommon.c	261	true	2020-07-24 22:11:02	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:11:02	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:13:11	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:13:11	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:13:36	退出系统
ccommon.c	261	true	2020-07-24 22:15:55	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:15:55	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:16:11	退出系统
ccommon.c	261	true	2020-07-24 22:16:57	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:16:57	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:21:41	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:21:41	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:21:43	退出系统
ccommon.c	261	true	2020-07-24 22:21:45	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:21:45	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:22:13	退出系统
ccommon.c	261	true	2020-07-24 22:24:02	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:24:02	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:24:16	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:24:16	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:24:37	退出系统
ccommon.c	261	true	2020-07-24 22:25:01	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:25:01	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:25:03	退出系统
ccommon.c	261	true	2020-07-24 22:25:07	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:25:07	接收学生管理结构
ccommon.c	261	false	2020-07-24 22:25:59	连接失败
ccommon.c	261	true	2020-07-24 22:26:50	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:26:50	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:26:54	退出系统
ccommon.c	261	true	2020-07-24 22:26:56	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:26:56	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:26:58	退出系统
ccommon.c	261	true	2020-07-24 22:27:00	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:27:00	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:28:15	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:28:15	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:28:31	退出系统
ccommon.c	261	true	2020-07-24 22:28:42	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:28:42	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:28:45	退出系统
ccommon.c	261	true	2020-07-24 22:28:48	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:28:48	接收学生管理结构
ccommon.c	261	false	2020-07-24 22:29:23	连接失败
ccommon.c	261	false	2020-07-24 22:29:28	连接失败
ccommon.c	261	false	2020-07-24 22:29:29	连接失败
ccommon.c	261	true	2020-07-24 22:29:42	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:29:42	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:29:46	退出系统
ccommon.c	261	true	2020-07-24 22:29:50	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:29:50	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:29:54	退出系统
ccommon.c	261	true	2020-07-24 22:29:57	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:29:57	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:30:08	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:35:40	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:35:40	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:35:42	退出系统
ccommon.c	261	true	2020-07-24 22:35:43	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:35:43	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:35:44	退出系统
ccommon.c	261	true	2020-07-24 22:35:45	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:35:45	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:38:45	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:38:45	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:38:50	退出系统
ccommon.c	261	true	2020-07-24 22:38:58	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:38:58	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:38:59	退出系统
ccommon.c	261	true	2020-07-24 22:39:02	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:39:02	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:42:24	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:42:24	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:42:26	退出系统
ccommon.c	261	true	2020-07-24 22:42:30	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:42:30	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:42:32	退出系统
ccommon.c	261	true	2020-07-24 22:42:36	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:42:36	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:46:13	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:46:13	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:46:15	退出系统
ccommon.c	261	true	2020-07-24 22:46:19	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:46:19	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:46:20	退出系统
ccommon.c	261	true	2020-07-24 22:46:27	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:46:27	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:46:29	退出系统
ccommon.c	261	true	2020-07-24 22:46:31	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:46:31	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:46:32	退出系统
ccommon.c	261	true	2020-07-24 22:46:35	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:46:35	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:46:36	退出系统
ccommon.c	261	true	2020-07-24 22:46:39	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:46:39	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:46:39	退出系统
ccommon.c	261	true	2020-07-24 22:46:42	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:46:42	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:46:43	退出系统
ccommon.c	261	true	2020-07-24 22:46:59	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:46:59	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:47:00	退出系统
ccommon.c	261	true	2020-07-24 22:47:01	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:47:01	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:47:03	退出系统
ccommon.c	261	true	2020-07-24 22:47:04	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:47:04	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:47:16	退出系统
ccommon.c	261	true	2020-07-24 22:48:17	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:48:17	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:48:18	退出系统
ccommon.c	261	true	2020-07-24 22:48:18	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:48:18	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:48:20	退出系统
ccommon.c	261	true	2020-07-24 22:48:21	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:48:21	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:48:21	退出系统
ccommon.c	261	true	2020-07-24 22:48:22	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:48:22	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:48:22	退出系统
ccommon.c	261	true	2020-07-24 22:48:24	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:48:24	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:48:25	退出系统
ccommon.c	261	true	2020-07-24 22:48:26	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:48:26	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:48:26	退出系统
ccommon.c	261	true	2020-07-24 22:48:27	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:48:27	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:48:28	退出系统
ccommon.c	261	true	2020-07-24 22:48:36	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:48:36	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:48:37	退出系统
ccommon.c	261	true	2020-07-24 22:48:40	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:48:40	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:48:41	退出系统
ccommon.c	261	true	2020-07-24 22:48:43	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:48:43	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:48:44	退出系统
ccommon.c	261	true	2020-07-24 22:48:46	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:48:46	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:48:47	退出系统
ccommon.c	261	true	2020-07-24 22:50:33	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:50:33	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:50:46	退出系统
ccommon.c	261	true	2020-07-24 22:51:24	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:51:24	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:51:27	成功上传数据
ccommon.c	261	true	2020-07-24 22:51:36	退出系统
ccommon.c	261	false	2020-07-24 22:52:48	连接失败
ccommon.c	261	false	2020-07-24 22:52:50	连接失败
ccommon.c	261	true	2020-07-24 22:52:59	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:52:59	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:53:20	成功上传数据
ccommon.c	261	true	2020-07-24 22:53:21	退出系统
ccommon.c	261	true	2020-07-24 22:53:29	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:53:29	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:53:33	退出系统
ccommon.c	261	true	2020-07-24 22:54:11	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:54:11	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:54:13	退出系统
ccommon.c	261	true	2020-07-24 22:54:14	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:54:14	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:54:39	退出系统
ccommon.c	261	true	2020-07-24 22:55:44	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:55:44	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:55:47	退出系统
ccommon.c	261	true	2020-07-24 22:55:47	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:55:47	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:56:09	退出系统
ccommon.c	261	true	2020-07-24 22:56:11	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:56:11	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:56:34	退出系统
ccommon.c	261	true	2020-07-24 22:58:32	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:58:32	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:58:33	退出系统
ccommon.c	261	true	2020-07-24 22:58:34	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:58:34	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:58:35	退出系统
ccommon.c	261	true	2020-07-24 22:58:35	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:58:35	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:58:36	退出系统
ccommon.c	261	true	2020-07-24 22:58:37	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:58:37	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:58:37	退出系统
ccommon.c	261	true	2020-07-24 22:58:38	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:58:38	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:58:39	退出系统
ccommon.c	261	true	2020-07-24 22:58:39	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:58:39	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:58:40	退出系统
ccommon.c	261	true	2020-07-24 22:58:40	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:58:40	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:58:41	退出系统
ccommon.c	261	true	2020-07-24 22:58:43	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:58:43	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:58:44	退出系统
ccommon.c	261	true	2020-07-24 22:58:45	已经连接上服务器
ccommon.c	261	true	2020-07-24 22:58:45	接收学生管理结构
ccommon.c	261	true	2020-07-24 22:58:48	退出系统
ccommon.c	261	true	2020-07-24 23:18:36	已经连接上服务器
ccommon.c	261	true	2020-07-24 23:18:36	接收学生管理结构
ccommon.c	261	true	2020-07-24 23:18:51	成功上传数据
ccommon.c	261	true	2020-07-24 23:19:01	退出系统
ccommon.c	261	false	2020-07-24 23:20:41	连接失败
ccommon.c	261	true	2020-07-24 23:20:48	已经连接上服务器
ccommon.c	261	true	2020-07-24 23:20:48	接收学生管理结构
ccommon.c	261	true	2020-07-24 23:21:07	成功上传数据
ccommon.c	261	true	2020-07-24 23:21:31	成功上传数据
ccommon.c	261	true	2020-07-24 23:21:50	退出系统
ccommon.c	261	false	2020-07-24 23:26:40	连接失败
ccommon.c	261	true	2020-07-24 23:26:56	已经连接上服务器
ccommon.c	261	true	2020-07-24 23:26:56	接收学生管理结构
ccommon.c	261	true	2020-07-24 23:27:17	成功上传数据
ccommon.c	261	true	2020-07-24 23:31:07	退出系统
ccommon.c	261	true	2020-07-24 23:31:10	已经连接上服务器
ccommon.c	261	true	2020-07-24 23:31:10	接收学生管理结构
ccommon.c	261	true	2020-07-24 23:31:19	成功上传数据
ccommon.c	261	true	2020-07-24 23:32:13	退出系统
ccommon.c	261	false	2020-07-24 23:32:14	连接失败
ccommon.c	261	true	2020-07-24 23:32:22	已经连接上服务器
